num_pages,memory_size,locality,sequence_len,frames_to_pages,freq_var,best_algo
15,9,0.27,136,0.6,0.5142807717656195,Optimal
42,6,0.28,104,0.14285714285714285,0.5645026163684567,FIFO
24,9,0.81,50,0.375,0.12705150723121733,Optimal
33,10,0.13,173,0.30303030303030304,0.6766920573416849,Optimal
20,5,0.22,137,0.25,0.3596058745832419,Optimal
11,8,0.41,112,0.7272727272727273,0.06829155162730335,LRU
32,7,0.23,136,0.21875,0.30343005116406313,FIFO
13,10,0.59,109,0.7692307692307693,0.2036327061600933,LRU
47,9,0.72,152,0.19148936170212766,0.2530646628132631,Optimal
46,5,0.31,77,0.10869565217391304,0.14964120533250413,LRU
29,10,0.82,148,0.3448275862068966,0.030540671421529608,Optimal
46,5,0.36,144,0.10869565217391304,0.5322021596051725,LRU
10,6,0.75,101,0.6,0.21275310689262175,Optimal
16,7,0.72,122,0.4375,0.2674773674615177,Optimal
24,2,0.07,148,0.08333333333333333,0.1206309903485739,FIFO
49,10,0.2,65,0.20408163265306123,0.6376918998855428,FIFO
28,7,0.61,64,0.25,0.36010706744890425,LRU
5,9,0.18,54,1.8,0.802351485859284,Optimal
40,9,0.18,163,0.225,0.5055597024587609,FIFO
38,2,0.73,134,0.05263157894736842,0.24852679803115957,Optimal
9,4,0.2,94,0.4444444444444444,0.2904192488523593,Optimal
43,10,0.37,78,0.23255813953488372,0.32257539676107017,LRU
16,8,0.84,180,0.5,0.030900409165108198,Optimal
19,3,0.87,179,0.15789473684210525,0.12629425433161284,Optimal
40,2,0.47,54,0.05,0.19788161704937243,LRU
40,10,0.57,99,0.25,0.20667915142798288,LRU
5,6,0.18,41,1.2,0.4158466682944489,Optimal
49,5,0.81,119,0.10204081632653061,0.04753110687315376,Optimal
40,5,0.79,197,0.125,0.04455224694274457,Optimal
22,7,0.26,119,0.3181818181818182,0.5286589875401977,Optimal
43,8,0.14,109,0.18604651162790697,0.4386086892603442,FIFO
20,4,0.8,68,0.2,0.04945091674488972,Optimal
18,2,0.94,122,0.1111111111111111,0.013117568814420697,Optimal
24,3,0.15,142,0.125,0.7813000349706927,FIFO
20,5,0.62,154,0.25,0.11247005705323553,LRU
16,4,0.57,125,0.25,0.2168692496722235,LRU
47,2,0.91,125,0.0425531914893617,0.06873194675559686,Optimal
37,5,0.11,28,0.13513513513513514,0.3064161222851186,FIFO
33,3,0.7,162,0.09090909090909091,0.11524470503803193,Optimal
46,5,0.61,196,0.10869565217391304,0.3278742546308741,LRU
20,4,0.41,81,0.2,0.15137323136669578,LRU
42,11,0.87,39,0.2619047619047619,0.10890220932531372,Optimal
29,10,0.24,138,0.3448275862068966,0.5293960947421114,Optimal
32,5,0.87,63,0.15625,0.10309248372933195,Optimal
9,7,0.94,64,0.7777777777777778,0.05807507463794332,Optimal
36,2,0.32,49,0.05555555555555555,0.19848080601015064,LRU
33,4,0.23,49,0.12121212121212122,0.1411222881761364,FIFO
6,4,0.62,44,0.6666666666666666,0.2804657793563319,LRU
43,4,0.79,156,0.09302325581395349,0.02450240314932899,Optimal
45,3,0.27,96,0.06666666666666667,0.6268151819737215,FIFO
46,11,0.71,190,0.2391304347826087,0.12317044726965869,Optimal
38,6,0.5,137,0.15789473684210525,0.29065975982653663,LRU
17,4,0.48,145,0.23529411764705882,0.45398033948397254,LRU
10,11,0.85,30,1.1,0.10005252188354172,Optimal
30,3,0.18,123,0.1,0.10325527124333081,FIFO
48,7,0.3,133,0.14583333333333334,0.2875166677959434,LRU
34,9,0.84,130,0.2647058823529412,0.1542033838905236,Optimal
24,9,0.83,24,0.375,0.0695368018049096,Optimal
12,4,0.06,59,0.3333333333333333,0.628773623140641,Optimal
31,4,0.52,189,0.12903225806451613,0.37223507874161466,LRU
45,2,0.45,116,0.044444444444444446,0.17034438737643323,LRU
27,8,0.58,31,0.2962962962962963,0.1749502020886566,LRU
46,6,0.8,45,0.13043478260869565,0.12757383917640203,Optimal
19,2,0.54,116,0.10526315789473684,0.24799068084563095,LRU
34,11,0.37,58,0.3235294117647059,0.3506899968032841,LRU
5,2,0.56,132,0.4,0.3881078055882749,LRU
42,11,0.7,174,0.2619047619047619,0.2242111644367807,Optimal
32,11,0.12,176,0.34375,0.28626949176605776,Optimal
18,7,0.47,45,0.3888888888888889,0.3072673733751773,LRU
39,7,0.86,195,0.1794871794871795,0.061353473595000575,Optimal
29,6,0.45,28,0.20689655172413793,0.1364601989225208,LRU
6,10,0.88,70,1.6666666666666667,0.11272103841039352,Optimal
39,7,0.39,139,0.1794871794871795,0.5304857743893385,LRU
23,4,0.44,92,0.17391304347826086,0.14409163389321644,LRU
9,4,0.27,113,0.4444444444444444,0.38811368856110895,Optimal
5,3,0.14,60,0.6,0.3421280287138711,Optimal
49,9,0.4,119,0.1836734693877551,0.5978365705143778,LRU
33,4,0.62,162,0.12121212121212122,0.1786055291647077,LRU
46,10,0.07,93,0.21739130434782608,0.1797439400644259,FIFO
36,4,0.35,85,0.1111111111111111,0.46294665267326884,LRU
44,11,0.93,97,0.25,0.053747414468424855,Optimal
5,6,0.61,109,1.2,0.35455741790996886,LRU
42,8,0.17,84,0.19047619047619047,0.38206640024935346,FIFO
46,7,0.52,63,0.15217391304347827,0.2570349782917599,LRU
49,2,0.87,187,0.04081632653061224,0.05295192057318776,Optimal
7,8,0.76,65,1.1428571428571428,0.1979057490910076,Optimal
34,6,0.31,30,0.17647058823529413,0.18257658595564322,LRU
31,2,0.39,178,0.06451612903225806,0.377110066646148,LRU
34,6,0.93,50,0.17647058823529413,0.03866569728413894,Optimal
6,9,0.56,21,1.5,0.3077150777678638,LRU
25,11,0.06,192,0.44,0.8580993243514766,Optimal
24,7,0.65,44,0.2916666666666667,0.19351443068046986,LRU
36,11,0.49,86,0.3055555555555556,0.34854994192172034,LRU
9,4,0.6,172,0.4444444444444444,0.07016475011737419,LRU
39,6,0.58,122,0.15384615384615385,0.1377091868508423,LRU
7,6,0.89,88,0.8571428571428571,0.05604073109304597,Optimal
37,9,0.52,35,0.24324324324324326,0.08665238905408729,LRU
16,11,0.82,193,0.6875,0.1666422729246079,Optimal
28,10,0.14,147,0.35714285714285715,0.5629256150745503,Optimal
36,3,0.68,82,0.08333333333333333,0.11095924284962243,LRU
20,10,0.74,68,0.5,0.1161148327796414,Optimal
8,11,0.09,74,1.375,0.44115677953960414,Optimal
30,3,0.46,33,0.1,0.33652201558637596,LRU
37,10,0.22,42,0.2702702702702703,0.4384895424527226,Optimal
21,11,0.53,39,0.5238095238095238,0.2941994748323405,LRU
43,9,0.47,170,0.20930232558139536,0.21451755628672575,LRU
37,8,0.55,92,0.21621621621621623,0.1799864432475626,LRU
21,4,0.26,139,0.19047619047619047,0.39799752197779364,FIFO
24,10,0.15,107,0.4166666666666667,0.8112000963933275,Optimal
31,11,0.2,146,0.3548387096774194,0.2315309639671047,Optimal
11,4,0.54,187,0.36363636363636365,0.07995244686018968,LRU
39,2,0.66,190,0.05128205128205128,0.14946863403247534,LRU
21,10,0.5,46,0.47619047619047616,0.39178406692262485,LRU
6,10,0.69,80,1.6666666666666667,0.09727924406440783,LRU
24,7,0.31,74,0.2916666666666667,0.419080739997593,LRU
10,3,0.58,45,0.3,0.35131759256808637,LRU
11,11,0.44,78,1.0,0.5125794823022625,LRU
46,2,0.52,183,0.043478260869565216,0.08339740566447913,LRU
28,7,0.71,51,0.25,0.038043835261458464,Optimal
22,6,0.68,83,0.2727272727272727,0.042958163353306184,LRU
46,7,0.1,72,0.15217391304347827,0.17915974574665633,FIFO
47,2,0.76,119,0.0425531914893617,0.1811478682817108,Optimal
23,6,0.23,48,0.2608695652173913,0.45098561970988466,Optimal
30,3,0.61,151,0.1,0.2844840440865659,LRU
42,8,0.81,134,0.19047619047619047,0.09875005566027778,Optimal
6,9,0.84,37,1.5,0.040209006054072426,Optimal
18,7,0.41,156,0.3888888888888889,0.5614252407093597,LRU
48,4,0.1,97,0.08333333333333333,0.4993364712726392,FIFO
15,8,0.23,157,0.5333333333333333,0.5782679006678164,Optimal
23,7,0.49,135,0.30434782608695654,0.1892395944317877,LRU
27,6,0.28,97,0.2222222222222222,0.3636415824294113,FIFO
39,6,0.63,165,0.15384615384615385,0.05459102267156463,LRU
21,3,0.85,86,0.14285714285714285,0.13412524016991145,Optimal
16,3,0.34,170,0.1875,0.36760477820642257,LRU
36,8,0.15,161,0.2222222222222222,0.10181608832936154,FIFO
21,7,0.32,25,0.3333333333333333,0.22517998308781334,LRU
28,6,0.14,121,0.21428571428571427,0.6918451518705734,FIFO
19,7,0.19,84,0.3684210526315789,0.7521379116621556,Optimal
16,10,0.91,143,0.625,0.009102714230154707,Optimal
25,3,0.52,182,0.12,0.3794646046867522,LRU
46,3,0.33,43,0.06521739130434782,0.47811665516643814,LRU
49,6,0.41,119,0.12244897959183673,0.4693780842994733,LRU
38,9,0.38,194,0.23684210526315788,0.07054330733781324,LRU
41,3,0.38,187,0.07317073170731707,0.16823303675374537,LRU
43,6,0.16,151,0.13953488372093023,0.1372264539763007,FIFO
48,10,0.57,175,0.20833333333333334,0.04453249794569925,LRU
48,11,0.92,102,0.22916666666666666,0.05438333715125246,Optimal
15,9,0.83,26,0.6,0.11887211663073499,Optimal
11,3,0.54,77,0.2727272727272727,0.2531202747327664,LRU
22,10,0.2,44,0.45454545454545453,0.5984801601307609,Optimal
48,10,0.47,138,0.20833333333333334,0.1899775929672759,LRU
31,9,0.15,87,0.2903225806451613,0.505655844684501,Optimal
32,6,0.66,180,0.1875,0.30414388777961904,LRU
23,7,0.19,124,0.30434782608695654,0.41782668093003605,Optimal
6,7,0.83,187,1.1666666666666667,0.15462545305973543,Optimal
34,3,0.89,21,0.08823529411764706,0.05582267943316527,Optimal
14,3,0.92,120,0.21428571428571427,0.05277944483048303,Optimal
37,7,0.23,123,0.1891891891891892,0.6340749011704341,FIFO
36,2,0.69,52,0.05555555555555555,0.1549990271903482,LRU
36,6,0.14,27,0.16666666666666666,0.8341412561528472,FIFO
38,10,0.18,182,0.2631578947368421,0.7937509485211698,Optimal
19,6,0.94,44,0.3157894736842105,0.021864901415333704,Optimal
28,3,0.33,158,0.10714285714285714,0.49102947021961857,LRU
43,4,0.75,57,0.09302325581395349,0.15226079374330975,Optimal
41,9,0.38,98,0.21951219512195122,0.5133100900316421,LRU
21,2,0.52,71,0.09523809523809523,0.36267851451335725,LRU
33,10,0.36,132,0.30303030303030304,0.48075591423870706,LRU
25,11,0.63,29,0.44,0.2651070268588385,LRU
17,2,0.12,65,0.11764705882352941,0.43832968277577067,FIFO
13,2,0.33,158,0.15384615384615385,0.3484099429660111,LRU
29,2,0.08,30,0.06896551724137931,0.41191281754927617,FIFO
40,8,0.43,75,0.2,0.14330536508265634,LRU
8,9,0.14,199,1.125,0.5898521307991534,Optimal
47,8,0.43,99,0.1702127659574468,0.5023881778746163,LRU
33,9,0.59,112,0.2727272727272727,0.40975508731391314,LRU
43,8,0.08,74,0.18604651162790697,0.734422255742537,FIFO
30,9,0.91,117,0.3,0.08554638463412799,Optimal
40,10,0.47,164,0.25,0.3113417321748783,LRU
35,3,0.57,174,0.08571428571428572,0.28763137980977194,LRU
44,2,0.8,159,0.045454545454545456,0.13078125566919305,Optimal
27,9,0.6,33,0.3333333333333333,0.11536542377827558,LRU
17,8,0.72,50,0.47058823529411764,0.2668379346721014,Optimal
47,7,0.59,175,0.14893617021276595,0.2956731250529986,LRU
39,8,0.71,86,0.20512820512820512,0.28786809783300754,Optimal
43,6,0.8,105,0.13953488372093023,0.035865603810342574,Optimal
21,5,0.73,100,0.23809523809523808,0.2677261851328395,Optimal
31,9,0.45,125,0.2903225806451613,0.2729852403974793,LRU
33,3,0.84,164,0.09090909090909091,0.1110883595940344,Optimal
12,7,0.42,112,0.5833333333333334,0.549040277991527,LRU
30,8,0.41,92,0.26666666666666666,0.22414471894924126,LRU
16,10,0.71,25,0.625,0.2869647179143301,Optimal
47,5,0.1,81,0.10638297872340426,0.6814054520989042,FIFO
20,9,0.76,145,0.45,0.15161377923986982,Optimal
26,11,0.84,95,0.4230769230769231,0.026876790758594706,Optimal
10,5,0.55,156,0.5,0.43154122603003486,LRU
33,7,0.29,27,0.21212121212121213,0.5328942512922357,FIFO
18,8,0.18,181,0.4444444444444444,0.7969852416464198,Optimal
44,2,0.11,73,0.045454545454545456,0.5727402753734442,FIFO
11,11,0.44,81,1.0,0.30758159596438156,LRU
11,7,0.6,150,0.6363636363636364,0.12294222574524319,LRU
24,3,0.93,147,0.125,0.050223742698439634,Optimal
21,11,0.49,165,0.5238095238095238,0.44205388738213136,LRU
31,2,0.74,179,0.06451612903225806,0.21879175330017145,Optimal
42,7,0.92,194,0.16666666666666666,0.07457541988992174,Optimal
41,2,0.16,59,0.04878048780487805,0.5319250702573622,FIFO
22,6,0.61,102,0.2727272727272727,0.37962393065831823,LRU
20,9,0.29,199,0.45,0.3161261767869462,Optimal
43,2,0.3,157,0.046511627906976744,0.5147707176120156,LRU
5,2,0.92,56,0.4,0.07217460336366477,Optimal
29,8,0.25,112,0.27586206896551724,0.21079328179499363,Optimal
37,8,0.48,30,0.21621621621621623,0.0688319739078772,LRU
39,5,0.74,160,0.1282051282051282,0.22595661200311537,Optimal
46,6,0.1,99,0.13043478260869565,0.7980283856009227,FIFO
38,8,0.13,147,0.21052631578947367,0.5807253722018999,FIFO
35,3,0.24,76,0.08571428571428572,0.18249373686505813,FIFO
43,5,0.24,35,0.11627906976744186,0.5384916160821566,FIFO
41,2,0.71,143,0.04878048780487805,0.246998699701464,Optimal
42,9,0.81,60,0.21428571428571427,0.1731789402421675,Optimal
28,7,0.06,90,0.25,0.8767938127950092,Optimal
23,7,0.5,126,0.30434782608695654,0.2569738780822832,LRU
23,5,0.22,132,0.21739130434782608,0.4703851746698046,FIFO
32,8,0.93,146,0.25,0.04933449668940419,Optimal
10,3,0.72,158,0.3,0.11219437232581395,Optimal
17,6,0.58,71,0.35294117647058826,0.13979051658258038,LRU
45,2,0.1,112,0.044444444444444446,0.31940745788583064,FIFO
30,6,0.58,172,0.2,0.19447170729996158,LRU
26,6,0.22,25,0.23076923076923078,0.5673031357818527,FIFO
17,7,0.4,108,0.4117647058823529,0.4636570041145374,LRU
43,5,0.46,75,0.11627906976744186,0.4822914209328237,LRU
25,9,0.29,27,0.36,0.4345407783347737,Optimal
29,4,0.9,98,0.13793103448275862,0.08864152213778924,Optimal
14,3,0.44,132,0.21428571428571427,0.29323330374349504,LRU
37,6,0.22,174,0.16216216216216217,0.32808742601185364,FIFO
18,9,0.68,134,0.5,0.27806705983779584,LRU
34,4,0.3,31,0.11764705882352941,0.22875887963576516,LRU
33,2,0.45,104,0.06060606060606061,0.35021483184776847,LRU
24,10,0.52,93,0.4166666666666667,0.10375613392615521,LRU
10,5,0.89,62,0.5,0.030340537124012225,Optimal
31,11,0.59,56,0.3548387096774194,0.05440973612869348,LRU
10,3,0.71,107,0.3,0.1830345719225832,Optimal
19,11,0.23,195,0.5789473684210527,0.4404788979337507,Optimal
10,7,0.75,79,0.7,0.2438549672337442,Optimal
16,7,0.67,189,0.4375,0.2537584591415507,LRU
11,5,0.17,52,0.45454545454545453,0.7775544168049857,Optimal
45,11,0.11,147,0.24444444444444444,0.577360938060904,FIFO
45,11,0.45,34,0.24444444444444444,0.4480966080574748,LRU
35,7,0.86,82,0.2,0.07668869381945906,Optimal
49,5,0.7,185,0.10204081632653061,0.21514244758266388,Optimal
11,3,0.44,124,0.2727272727272727,0.14587908226382104,LRU
44,5,0.43,173,0.11363636363636363,0.13383566855230308,LRU
34,11,0.71,84,0.3235294117647059,0.17836607559546233,Optimal
5,4,0.36,167,0.8,0.5224758916099499,LRU
25,9,0.12,159,0.36,0.6775981969273425,Optimal
22,2,0.17,116,0.09090909090909091,0.565834738756371,FIFO
40,6,0.09,114,0.15,0.5589217310720095,FIFO
20,9,0.52,45,0.45,0.06676321032579538,LRU
42,2,0.26,198,0.047619047619047616,0.0857516766789515,FIFO
33,6,0.53,73,0.18181818181818182,0.20463396594522426,LRU
32,4,0.12,161,0.125,0.4168870585576739,FIFO
46,11,0.72,134,0.2391304347826087,0.11843491013045242,Optimal
46,3,0.32,139,0.06521739130434782,0.5241834163546222,LRU
31,10,0.42,129,0.3225806451612903,0.48497694405025826,LRU
13,5,0.54,119,0.38461538461538464,0.14011133742299134,LRU
49,5,0.5,169,0.10204081632653061,0.1482229394516722,LRU
46,8,0.42,67,0.17391304347826086,0.28652193115040164,LRU
11,6,0.58,134,0.5454545454545454,0.07054923851778525,LRU
23,7,0.43,100,0.30434782608695654,0.3520111249908179,LRU
26,9,0.13,180,0.34615384615384615,0.758629326150461,Optimal
24,3,0.06,171,0.125,0.22513733263457436,FIFO
41,5,0.69,165,0.12195121951219512,0.27890078749833136,LRU
28,3,0.18,77,0.10714285714285714,0.16557366731018708,FIFO
32,4,0.83,144,0.125,0.12981806472069274,Optimal
46,6,0.44,130,0.13043478260869565,0.5563873943677157,LRU
9,10,0.15,83,1.1111111111111112,0.3177953077429612,Optimal
11,9,0.05,44,0.8181818181818182,0.24512070987759696,Optimal
10,8,0.87,28,0.8,0.0465610575407224,Optimal
37,4,0.59,56,0.10810810810810811,0.14623385392770766,LRU
45,11,0.93,183,0.24444444444444444,0.04547610211761103,Optimal
12,11,0.31,104,0.9166666666666666,0.6092854787480229,LRU
20,7,0.59,70,0.35,0.14699808940963796,LRU
46,6,0.46,101,0.13043478260869565,0.3398378414705847,LRU
43,3,0.43,40,0.06976744186046512,0.31510751358588807,LRU
8,5,0.84,124,0.625,0.15153491595337873,Optimal
37,3,0.42,29,0.08108108108108109,0.2164290405752311,LRU
5,2,0.67,34,0.4,0.11781714602287499,LRU
35,8,0.33,126,0.22857142857142856,0.15628003497176426,LRU
38,11,0.38,80,0.2894736842105263,0.3037540202284376,LRU
35,2,0.72,29,0.05714285714285714,0.2357155324525644,Optimal
17,3,0.75,49,0.17647058823529413,0.037265175229943326,Optimal
15,5,0.78,149,0.3333333333333333,0.047914465433608035,Optimal
8,5,0.89,44,0.625,0.07016370590231358,Optimal
26,8,0.77,53,0.3076923076923077,0.2248756188037794,Optimal
34,7,0.24,149,0.20588235294117646,0.11698880623961971,FIFO
36,11,0.16,20,0.3055555555555556,0.39018083053218655,Optimal
17,6,0.34,93,0.35294117647058826,0.603043514324826,LRU
23,7,0.61,136,0.30434782608695654,0.14038263448160726,LRU
24,6,0.58,197,0.25,0.08779676435665251,LRU
30,10,0.35,178,0.3333333333333333,0.3085266831984475,LRU
8,7,0.11,109,0.875,0.4349667434478089,Optimal
43,2,0.67,198,0.046511627906976744,0.03876216994860998,LRU
33,10,0.87,147,0.30303030303030304,0.056324288773634185,Optimal
26,10,0.91,45,0.38461538461538464,0.02794774848313017,Optimal
40,8,0.69,85,0.2,0.11648526474298625,LRU
13,4,0.43,50,0.3076923076923077,0.3750606840739106,LRU
38,9,0.31,131,0.23684210526315788,0.18875339715313452,LRU
36,7,0.74,175,0.19444444444444445,0.03297097794363359,Optimal
5,10,0.12,151,2.0,0.4566656821722419,Optimal
14,7,0.15,164,0.5,0.19929053216713583,Optimal
6,10,0.86,37,1.6666666666666667,0.11919732797391333,Optimal
18,3,0.49,50,0.16666666666666666,0.4212788837549832,LRU
46,11,0.34,177,0.2391304347826087,0.3520639492903014,LRU
23,9,0.08,22,0.391304347826087,0.3093585205200612,Optimal
26,2,0.3,161,0.07692307692307693,0.6064381844373243,LRU
34,6,0.11,158,0.17647058823529413,0.8315303322412281,FIFO
15,5,0.39,174,0.3333333333333333,0.35262937470395833,LRU
42,6,0.82,87,0.14285714285714285,0.10700743519073962,Optimal
13,5,0.63,96,0.38461538461538464,0.2774203879348977,LRU
30,7,0.64,58,0.23333333333333334,0.17438443263986428,LRU
23,9,0.9,96,0.391304347826087,0.014441460732767914,Optimal
32,6,0.39,145,0.1875,0.23120867918283508,LRU
13,2,0.53,131,0.15384615384615385,0.06686595067844327,LRU
36,2,0.74,177,0.05555555555555555,0.06040149944654819,Optimal
20,3,0.27,62,0.15,0.3665293083576217,FIFO
7,5,0.37,78,0.7142857142857143,0.44702948915231894,LRU
47,2,0.53,52,0.0425531914893617,0.45687340566081275,LRU
16,3,0.32,42,0.1875,0.5836433548966908,LRU
37,8,0.15,65,0.21621621621621623,0.5264539945976625,FIFO
48,10,0.37,107,0.20833333333333334,0.0850069414092918,LRU
6,7,0.53,91,1.1666666666666667,0.19618834383179776,LRU
13,3,0.48,152,0.23076923076923078,0.25298161583283285,LRU
29,9,0.19,195,0.3103448275862069,0.7040172697998003,Optimal
19,2,0.27,121,0.10526315789473684,0.17787872120015016,FIFO
40,3,0.41,101,0.075,0.5430473271366809,LRU
43,2,0.08,46,0.046511627906976744,0.416574380340215,FIFO
9,8,0.67,139,0.8888888888888888,0.14491275644894108,LRU
39,6,0.14,177,0.15384615384615385,0.24717141986275798,FIFO
7,10,0.78,186,1.4285714285714286,0.1421189828956218,Optimal
27,8,0.07,163,0.2962962962962963,0.2950097021119874,Optimal
32,4,0.85,57,0.125,0.11490240302135875,Optimal
22,4,0.76,187,0.18181818181818182,0.11079170705796614,Optimal
19,5,0.4,183,0.2631578947368421,0.06508672222512048,LRU
45,11,0.28,128,0.24444444444444444,0.36083292394505917,FIFO
16,3,0.95,82,0.1875,0.03486311243452851,Optimal
16,6,0.41,83,0.375,0.06855169786493787,LRU
29,4,0.71,196,0.13793103448275862,0.2365701286014456,Optimal
21,10,0.45,88,0.47619047619047616,0.31599129922558516,LRU
39,4,0.49,137,0.10256410256410256,0.2637701008093638,LRU
20,2,0.46,20,0.1,0.2503324736852986,LRU
29,11,0.31,33,0.3793103448275862,0.4625879220914846,LRU
19,4,0.4,149,0.21052631578947367,0.1436150480749228,LRU
39,8,0.38,42,0.20512820512820512,0.4097302128889605,LRU
46,2,0.1,82,0.043478260869565216,0.6062977359315587,FIFO
30,2,0.06,179,0.06666666666666667,0.43817195969910133,FIFO
17,3,0.63,171,0.17647058823529413,0.23351242617353854,LRU
15,7,0.33,60,0.4666666666666667,0.6667402948948299,LRU
13,5,0.73,84,0.38461538461538464,0.05788593514628992,Optimal
48,11,0.58,194,0.22916666666666666,0.13144732369566337,LRU
10,9,0.34,191,0.9,0.6577212337431363,LRU
24,8,0.08,29,0.3333333333333333,0.5292232877751458,Optimal
43,6,0.88,62,0.13953488372093023,0.032657956072038884,Optimal
41,9,0.33,156,0.21951219512195122,0.07351143061087571,LRU
32,8,0.87,80,0.25,0.0705485351643132,Optimal
26,9,0.58,180,0.34615384615384615,0.06863413615811025,LRU
47,3,0.3,109,0.06382978723404255,0.41909948291571275,LRU
34,8,0.74,105,0.23529411764705882,0.1988181352373624,Optimal
49,10,0.94,156,0.20408163265306123,0.012819307519566737,Optimal
7,4,0.17,83,0.5714285714285714,0.5100058869407906,Optimal
38,10,0.7,139,0.2631578947368421,0.2706242152984886,Optimal
49,6,0.61,199,0.12244897959183673,0.26912592365212545,LRU
32,6,0.85,98,0.1875,0.12607263280936482,Optimal
47,7,0.33,120,0.14893617021276595,0.5114493011394375,LRU
42,11,0.83,144,0.2619047619047619,0.12399487693676149,Optimal
13,6,0.82,97,0.46153846153846156,0.06051140523478676,Optimal
28,4,0.39,141,0.14285714285714285,0.11415348331198302,LRU
30,9,0.46,119,0.3,0.29770055621718466,LRU
21,5,0.42,80,0.23809523809523808,0.22232824075653673,LRU
8,11,0.48,86,1.375,0.329321909533939,LRU
29,2,0.28,118,0.06896551724137931,0.14525832315676257,FIFO
22,7,0.73,122,0.3181818181818182,0.2424475638244134,Optimal
8,10,0.25,34,1.25,0.7043996854047118,Optimal
23,9,0.62,122,0.391304347826087,0.2152926723085083,LRU
18,2,0.89,49,0.1111111111111111,0.05957874024677141,Optimal
35,8,0.73,199,0.22857142857142856,0.22010308285268704,Optimal
28,3,0.2,67,0.10714285714285714,0.1313059995067241,FIFO
10,7,0.75,46,0.7,0.15229314397400784,Optimal
21,5,0.06,66,0.23809523809523808,0.8943799728862313,FIFO
17,11,0.86,43,0.6470588235294118,0.12216725182738114,Optimal
46,5,0.56,37,0.10869565217391304,0.2663874069428956,LRU
37,8,0.09,92,0.21621621621621623,0.8179512218555491,FIFO
32,10,0.6,33,0.3125,0.27828456752989433,LRU
19,3,0.79,83,0.15789473684210525,0.025242907953520362,Optimal
40,3,0.68,184,0.075,0.04555362498856085,LRU
31,8,0.83,45,0.25806451612903225,0.04287610398455925,Optimal
8,10,0.87,69,1.25,0.12174068523021421,Optimal
15,11,0.41,100,0.7333333333333333,0.08581946701194183,LRU
30,6,0.45,158,0.2,0.21626087415408105,LRU
5,7,0.42,75,1.4,0.446819717119398,LRU
41,3,0.45,147,0.07317073170731707,0.23072258232790122,LRU
9,11,0.92,83,1.2222222222222223,0.009687172786451948,Optimal
14,3,0.64,168,0.21428571428571427,0.06663625570690179,LRU
5,2,0.6,57,0.4,0.05816400542324455,LRU
17,2,0.52,60,0.11764705882352941,0.2657582744513193,LRU
12,2,0.9,84,0.16666666666666666,0.04069181550304304,Optimal
28,7,0.15,44,0.25,0.5767240607957967,Optimal
46,11,0.86,166,0.2391304347826087,0.07542094726846073,Optimal
33,3,0.63,164,0.09090909090909091,0.18029537053811615,LRU
40,2,0.65,167,0.05,0.11585438636983297,LRU
47,10,0.48,197,0.2127659574468085,0.12288216728339399,LRU
46,2,0.32,167,0.043478260869565216,0.1086400763178244,LRU
20,3,0.45,107,0.15,0.4844825992865106,LRU
16,2,0.6,80,0.125,0.11482373971107365,LRU
31,7,0.24,50,0.22580645161290322,0.20537086828749024,FIFO
35,10,0.22,80,0.2857142857142857,0.32532083671484313,Optimal
14,8,0.88,71,0.5714285714285714,0.08265746423409433,Optimal
35,5,0.41,73,0.14285714285714285,0.24474558124564874,LRU
21,4,0.46,169,0.19047619047619047,0.3823087311493476,LRU
31,6,0.63,54,0.1935483870967742,0.202266276791713,LRU
20,6,0.2,166,0.3,0.789148958077874,Optimal
49,11,0.23,77,0.22448979591836735,0.2392999484331465,FIFO
32,2,0.64,190,0.0625,0.3112704566943164,LRU
21,9,0.39,156,0.42857142857142855,0.3789422624152419,LRU
20,3,0.52,91,0.15,0.09098236971003568,LRU
46,10,0.29,177,0.21739130434782608,0.32837995625571026,FIFO
23,8,0.13,73,0.34782608695652173,0.2238579978803587,Optimal
22,8,0.57,50,0.36363636363636365,0.07966396001960621,LRU
20,2,0.36,154,0.1,0.4383216189006832,LRU
18,6,0.11,38,0.3333333333333333,0.19199224238784698,Optimal
30,7,0.67,92,0.23333333333333334,0.05248342718867377,LRU
35,8,0.47,78,0.22857142857142856,0.3724045693683959,LRU
28,8,0.11,186,0.2857142857142857,0.428772229652527,Optimal
49,2,0.79,40,0.04081632653061224,0.1510150072850563,Optimal
47,5,0.32,132,0.10638297872340426,0.12057715758012615,LRU
14,9,0.45,87,0.6428571428571429,0.24823634079324217,LRU
8,2,0.71,93,0.25,0.20223466814111796,Optimal
27,3,0.24,83,0.1111111111111111,0.20831790396016525,FIFO
35,2,0.86,56,0.05714285714285714,0.12246216869852893,Optimal
29,2,0.08,141,0.06896551724137931,0.7339748379455384,FIFO
18,3,0.63,169,0.16666666666666666,0.2941058114524679,LRU
27,6,0.73,40,0.2222222222222222,0.22955850864391406,Optimal
35,6,0.85,141,0.17142857142857143,0.05116293368035451,Optimal
28,10,0.13,79,0.35714285714285715,0.8572620416796557,Optimal
23,2,0.81,132,0.08695652173913043,0.17526228336886543,Optimal
18,2,0.4,159,0.1111111111111111,0.41142569325732703,LRU
42,8,0.35,48,0.19047619047619047,0.2616537507805441,LRU
35,10,0.57,116,0.2857142857142857,0.2354037376377444,LRU
14,9,0.06,96,0.6428571428571429,0.4719416384134383,Optimal
